author_id,name_as_published,full_name,family,given_full,evidence_dois,n_papers_linked,n_papers_checked,n_papers_agreeing
77662,Svensson L.,"Svensson, Lupita",Svensson,Lupita,10.1080/2156857x.2022.2062040,1,1,1
77663,Söderqvist Forkby Å.,"Söderqvist Forkby, Åsa",Söderqvist Forkby,Åsa,10.1080/2156857x.2022.2061581,1,1,1
77664,Bromark K.,"Bromark, Kristina",Bromark,Kristina,10.1080/2156857x.2022.2069148,1,1,1
77665,Spånberger Weitz Y.,"Spånberger Weitz, Ylva",Spånberger Weitz,Ylva,10.1080/2156857x.2022.2069148,1,1,1
77666,Erlandsson S.,"Erlandsson, Sara",Erlandsson,Sara,10.1080/2156857x.2022.2069148,1,1,1
77667,Schön U.K.,"Schön, Ulla-Karin",Schön,Ulla-Karin,10.1080/2156857x.2021.1958908|10.1080/2156857x.2022.2069148,2,2,2
77668,Pejtersen J.H.,"Pejtersen, Jan Hyld",Pejtersen,Jan Hyld,10.1080/2156857x.2022.2055626,1,1,1
77669,Rapeli M.,"Rapeli, Merja",Rapeli,Merja,10.1080/2156857x.2022.2047767,1,1,1
77670,Mussalo-Rauhamaa H.,"Mussalo-Rauhamaa, Helena",Mussalo-Rauhamaa,Helena,10.1080/2156857x.2022.2047767,1,1,1
77671,Ajibo H.T.,"Ajibo, Henry Tochukwu",Ajibo,Henry Tochukwu,10.1921/swssr20242013,1,1,1
77672,Gariba S.L.,"Gariba, Samuel Logoniga",Gariba,Samuel Logoniga,10.1921/swssr20242005,1,1,1
77673,Rømer M.,"Rømer, Mette",Rømer,Mette,10.1080/2156857x.2020.1756388|10.1921/swssr20242005,2,2,2
77674,Herrera-Pastor D.,"Herrera-Pastor, David",Herrera-Pastor,David,10.1921/swssr.v25i2.2081,1,1,1
77675,Redondo-Castro C.,"Redondo-Castro, Cristina",Redondo-Castro,Cristina,10.1921/swssr.v25i2.2081,1,1,1
77676,Payá-Gómez M.A.,"Payá-Gómez, Marcos Alfonso",Payá-Gómez,Marcos Alfonso,10.1921/swssr.v25i2.2081,1,1,1
77677,Molina-Cuesta L.,"Molina-Cuesta, Lorena",Molina-Cuesta,Lorena,10.1921/swssr.v25i2.2081,1,1,1
77708,Caswell D.,"Caswell, Dorte",Caswell,Dorte,10.1177/1473325006070291,1,1,1
77709,Hultqvist S.,"Hultqvist, Sara",Hultqvist,Sara,10.1080/2156857x.2023.2255883,1,1,1
77721,Wright K.,"Wright, Kelechi C.",Wright,Kelechi C.,10.18060/23946,1,1,1
77722,Prescott D.,"Prescott, Dana E.",Prescott,Dana E.,10.1080/15433714.2012.759844|10.1300/j009v28n01_06,2,2,2
77729,Taxman F.S.,"Taxman, Faye S.",Taxman,Faye S.,10.1111/ijsw.12624,1,1,1
77736,Pettus C.,"Pettus, Carrie",Pettus,Carrie,10.1111/ijsw.12624,1,1,1
77737,Kennedy S.C.,"Kennedy, Stephanie C.",Kennedy,Stephanie C.,10.1111/ijsw.12624,1,1,1
77758,Nyerges E.X.,"Nyerges, Eva X.",Nyerges,Eva X.,10.1891/usw-2023-0009,1,1,1
77759,Kacmar A.M.,"Kacmar, Allison M.",Kacmar,Allison M.,10.1891/usw-2023-0009,1,1,1
77760,Gunathilake W.A.P.M.,"Gunathilake, Walakulu A.P.M.",Gunathilake,Walakulu A.P.M.,10.1891/usw-2023-0009,1,1,1
77761,Harris L.M.,"Harris, Lesley M.",Harris,Lesley M.,10.1891/usw-2023-0009,1,1,1
77762,Vakalahi H.,"Vakalahi, Halaevalu F.",Vakalahi,Halaevalu F.,10.1300/j039v04n01_03,2,1,1
77763,Burns P.,"Burns, Patricia",Burns,Patricia,10.1093/bjsw/bcad151,1,1,1
77764,Mcginn T.,"McGinn, Tony",McGinn,Tony,10.1093/bjsw/bcad151,1,1,1
77765,Fitzsimons L.,"Fitzsimons, Lelia",Fitzsimons,Lelia,10.1093/bjsw/bcad151,1,1,1
77767,Monteiro T.S.,"Monteiro, Tanya S.",Monteiro,Tanya S.,10.1007/s41134-023-00277-w,1,1,1
77768,de Baggis C.,"de Baggis, Cecilia",de Baggis,Cecilia,10.1007/s41134-023-00266-z,1,1,1
77769,Naharro M.J.,"Naharro, Magdalena Jiménez",Naharro,Magdalena Jiménez,10.1007/s41134-023-00266-z,1,1,1
77770,Pallini S.,"Pallini, Susanna",Pallini,Susanna,10.1007/s41134-023-00266-z,1,1,1
77771,Dudzai C.,"Dudzai, Cornelius",Dudzai,Cornelius,10.1007/s41134-023-00271-2,4,1,1
77772,Zvokuomba K.,"Zvokuomba, Kwashirai",Zvokuomba,Kwashirai,10.1007/s41134-023-00271-2,2,1,1
77773,Mboko T.G.,"Mboko, Tarisai Gracious",Mboko,Tarisai Gracious,10.1007/s41134-023-00271-2,1,1,1
77774,Dodds L.,"Dodds, Laura",Dodds,Laura,10.1007/s41134-023-00272-1,1,1,1
77775,Creamer C.,"Creamer, Catherine",Creamer,Catherine,10.1007/s41134-023-00272-1,1,1,1
77776,Powell Z.,"Powell, Zalia",Powell,Zalia,10.1007/s41134-023-00272-1,1,1,1
77777,Orfan S.N.,"Orfan, Sayeed Naqibullah",Orfan,Sayeed Naqibullah,10.1007/s41134-023-00268-x,1,1,1
77778,Perry J.A.,"Perry, Jill Alexa",Perry,Jill Alexa,10.1007/s41134-023-00268-x,1,1,1
77779,Daqiq B.,"Daqiq, Besmillah",Daqiq,Besmillah,10.1007/s41134-023-00268-x,1,1,1
77780,Seraj M.Y.,"Seraj, Mohammad Yaqoob",Seraj,Mohammad Yaqoob,10.1007/s41134-023-00268-x,1,1,1
77781,Noori A.Q.,"Noori, Abdul Qawi",Noori,Abdul Qawi,10.1007/s41134-023-00268-x,1,1,1
77782,Khodaparast H.,"Khodaparast, Hanieh",Khodaparast,Hanieh,10.1007/s41134-023-00265-0,1,1,1
77783,Khodabakhshi-Koolaee A.,"Khodabakhshi-Koolaee, Anahita",Khodabakhshi-Koolaee,Anahita,10.1007/s41134-023-00265-0,1,1,1
77784,Ghelani A.,"Ghelani, Amar",Ghelani,Amar,10.1007/s10615-023-00889-9|10.1080/01609513.2010.503385,2,2,2
77785,DuVall A.S.,"DuVall, Adam S.",DuVall,Adam S.,10.1007/s10615-023-00883-1,1,1,1
77786,Franklin C.,"Franklin, Cynthia",Franklin,Cynthia,10.1007/bf00755229|10.1007/bf00756300|10.1007/bf00757821|10.1007/s10615-023-00883-1|10.1080/17525098.2018.1512621|10.1300/j009v14n02_05|10.1300/j039v01n03_04|10.1300/j079v19n03_01|10.1300/j083v22n03_03,9,9,9
77787,Kim J.S.,"Kim, Johnny S.",Kim,Johnny S.,10.1007/s10615-023-00883-1|10.1300/j394v01n02_07,2,2,2
77788,Jansen N.,"Jansen, Niels",Jansen,Niels,10.1007/s10615-023-00882-2,1,1,1
77789,Kühl J.,"Kühl, Joana",Kühl,Joana,10.1007/s10615-023-00882-2,1,1,1
77790,Eller N.,"Eller, Natalie",Eller,Natalie,10.1007/s10615-023-00882-2,1,1,1
77791,Kingdon P.,"Kingdon, Phil",Kingdon,Phil,10.1007/s10615-023-00882-2,1,1,1
77792,Firk C.,"Firk, Christine",Firk,Christine,10.1007/s10615-023-00882-2,1,1,1
77793,Clark C.A.,"Clark, Courtney A.",Clark,Courtney A.,10.1007/s10560-021-00812-6,1,1,1
77794,Nadeem E.,"Nadeem, Erum",Nadeem,Erum,10.1007/s10560-021-00812-6,1,1,1
77796,Gimm G.,"Gimm, Gilbert",Gimm,Gilbert,10.1007/s10560-022-00817-9,1,1,1
77797,Mohindroo M.,"Mohindroo, Maya",Mohindroo,Maya,10.1007/s10560-022-00817-9,1,1,1
77798,Lever L.,"Lever, Louise",Lever,Louise,10.1007/s10560-022-00817-9,1,1,1
77799,Liu Q.,"Liu, Qinxue",Liu,Qinxue,10.1007/s10560-021-00814-4,1,1,1
77800,Hu Q.,"Hu, Qiong",Hu,Qiong,10.1007/s10560-021-00814-4,1,1,1
77801,Qi D.,"Qi, Di",Qi,Di,10.1007/s10560-021-00814-4,1,1,1
77802,Rodriguez-JenKins J.,"Rodriguez-JenKins, Jessica",Rodriguez-JenKins,Jessica,10.1007/s10560-021-00813-5,1,1,1
77803,Uretsky M.C.,"Uretsky, Mathew C.",Uretsky,Mathew C.,10.1007/s10560-021-00813-5,1,1,1
77804,McGiffert M.,"McGiffert, Maggy",McGiffert,Maggy,10.1007/s10560-021-00809-1,1,1,1
77805,Fusco R.A.,"Fusco, Rachel A.",Fusco,Rachel A.,10.1007/s10560-021-00809-1,1,1,1
77806,Kulkarni S.,"Kulkarni, Shanti",Kulkarni,Shanti,10.1007/s10560-021-00809-1|10.1177/1473325009337837|10.1606/1044-3894.131,3,3,3
77807,van Bergen D.D.,"van Bergen, Diana D.",van Bergen,Diana D.,10.1007/s10560-021-00815-3,1,1,1
77808,Saharso S.,"Saharso, Sawitri",Saharso,Sawitri,10.1007/s10560-021-00815-3,1,1,1
77809,Degener C.J.,"Degener, Clementine J.",Degener,Clementine J.,10.1007/s10560-021-00815-3,1,1,1
77810,Bartelink B.E.,"Bartelink, Brenda E.",Bartelink,Brenda E.,10.1007/s10560-021-00815-3,1,1,1
77812,Schouler-Ocak M.,"Schouler-Ocak, Meryam",Schouler-Ocak,Meryam,10.1007/s10560-022-00818-8,1,1,1
77813,Santos B.,"Santos, Beatriz",Santos,Beatriz,10.1007/s10560-021-00808-2,1,1,1
77814,Matos P.M.,"Matos, Paula M.",Matos,Paula M.,10.1007/s10560-021-00808-2,1,1,1
77815,Yoshioka-Maxwell A.,"Yoshioka-Maxwell, Amanda",Yoshioka-Maxwell,Amanda,10.1007/s10560-021-00810-8,1,1,1
77816,Ratkajec Gašević G.,"Ratkajec Gašević, Gabrijela",Ratkajec Gašević,Gabrijela,10.1007/s10560-021-00816-2,1,1,1
77817,Dodig Hundrić D.,"Dodig Hundrić, Dora",Dodig Hundrić,Dora,10.1007/s10560-021-00816-2,1,1,1
77818,Žižak A.,"Žižak, Antonija",Žižak,Antonija,10.1007/s10560-021-00816-2,1,1,1
77819,Smith A.C.G.,"Smith, Alexandra C. G.",Smith,Alexandra C. G.,10.1007/s10560-021-00807-3,1,1,1
77820,Baker L.,"Baker, Linda",Baker,Linda,10.1007/s10560-021-00807-3,1,1,1
77825,Evans E.J.,"Evans, Ethan J",Evans,Ethan J,10.1093/hsw/hlad024,1,1,1
77826,Lee G.,"Lee, Guijin",Lee,Guijin,10.1093/hsw/hlad021,1,1,1
77827,Hicks D.L.,"Hicks, Danielle L",Hicks,Danielle L,10.1093/hsw/hlad021,1,1,1
77828,Sabol B.M.,"Sabol, Brianna M",Sabol,Brianna M,10.1093/hsw/hlad021,1,1,1
77829,Ellis J.D.,"Ellis, Jennifer D",Ellis,Jennifer D,10.1093/hsw/hlad021,1,1,1
77830,Brown S.,"Brown, Suzanne",Brown,Suzanne,10.1093/hsw/hlad021,1,1,1
77831,Kcomt L.,"Kcomt, Luisa",Kcomt,Luisa,10.1093/hsw/hlad021,1,1,1
77832,Agius E.,"Agius, Elizabeth",Agius,Elizabeth,10.1080/15433714.2012.760296|10.1093/hsw/hlad021,2,2,2
77833,Resko S.M.,"Resko, Stella M",Resko,Stella M,10.1093/hsw/hlad021,1,1,1
77834,Matthieu M.M.,"Matthieu, Monica M",Matthieu,Monica M,10.1093/hsw/hlad022,1,1,1
77835,Church K.A.,"Church, Kimberly A",Church,Kimberly A,10.1093/hsw/hlad022,1,1,1
77836,Taylor L.D.,"Taylor, Laura D",Taylor,Laura D,10.1093/hsw/hlad022,1,1,1
77837,Oliver C.M.,"Oliver, Ciara M",Oliver,Ciara M,10.1093/hsw/hlad022,1,1,1
77838,McCullough J.A.,"McCullough, Jane Ann",McCullough,Jane Ann,10.1093/hsw/hlad022,1,1,1
77839,Adkins D.A.,"Adkins, David A",Adkins,David A,10.1093/hsw/hlad022,1,1,1
77840,Mallory M.J.,"Mallory, Mary J",Mallory,Mary J,10.1093/hsw/hlad022,1,1,1
77841,Garner K.K.,"Garner, Kimberly K",Garner,Kimberly K,10.1093/hsw/hlad022,1,1,1
77843,Ross L.,"Ross, Levi",Ross,Levi,10.1093/hsw/hlad020,1,1,1
77845,Stewart M.,"Stewart, Melissa",Stewart,Melissa,10.1093/hsw/hlad027,1,1,1
77846,Sinha K.,"Sinha, Kasey",Sinha,Kasey,10.1093/hsw/hlad027,1,1,1
77847,Rine C.M.,"Rine, Christine M",Rine,Christine M,10.1093/hsw/hlad023,1,1,1
77848,Solorzano E.,"Solorzano, Emily",Solorzano,Emily,10.1093/hsw/hlad026,1,1,1
77849,Weber S.,"Weber, Stephani",Weber,Stephani,10.1093/hsw/hlad026,1,1,1
77850,Gioia D.,"Gioia, Debbie",Gioia,Debbie,10.1093/hsw/hlad026,1,1,1
77851,Dobalian A.,"Dobalian, Aram",Dobalian,Aram,10.1093/hsw/hlad026,1,1,1
77852,Kalman H.,"Kalman, Hildur",Kalman,Hildur,10.1080/2156857x.2018.1426623|10.1177/14680173231197920,2,2,2
77853,Andersson K.,"Andersson, Katarina",Andersson,Katarina,10.1080/2156857x.2019.1694056|10.1080/2156857x.2020.1858330|10.1177/14680173231197920,3,3,3
77854,Ahnlund P.,"Ahnlund, Petra",Ahnlund,Petra,10.1177/14680173231197920,1,1,1
77855,Oyewuwo O.B.,"Oyewuwo, Olubunmi Basirat",Oyewuwo,Olubunmi Basirat,10.1177/08861099231196565,1,1,1
77856,Walton Q.L.,"Walton, Quenette L.",Walton,Quenette L.,10.1177/08861099231196565,1,1,1
77857,Scourfield J.,"Scourfield, Jonathan",Scourfield,Jonathan,10.1080/03124070701818724|10.1177/14680173231194432|10.1177/1473325002001003644,3,3,3
77858,Carpenter J.,"Carpenter, John",Carpenter,John,10.1080/02615470020002308|10.1177/14680173231194432,2,2,2
77859,Warner N.,"Warner, Nell",Warner,Nell,10.1177/14680173231194432,1,1,1
77860,Venn L.,"Venn, Laura",Venn,Laura,10.1177/14680173231194432,1,1,1
77861,Stepanova E.,"Stepanova, Evgenia",Stepanova,Evgenia,10.1177/14680173231194432,1,1,1
77862,O’Donnell C.,"O’Donnell, Chloe",O’Donnell,Chloe,10.1177/14680173231194432,1,1,1
77863,Jones R.,"Jones, Rebecca",Jones,Rebecca,10.1177/14680173231194432,1,1,1
77864,Elliott M.,"Elliott, Martin",Elliott,Martin,10.1177/14680173231194432,1,1,1
77865,Smith R.,"Smith, Roger",Smith,Roger,10.1177/14680173231194432|10.1177/1473325002001002619|10.1177/1473325004045668,3,3,3
77866,Martínez Rubio M.P.,"Martínez Rubio, María Paz",Martínez Rubio,María Paz,10.1177/08861099231193613,1,1,1
77867,Díaz Bórquez D.,"Díaz Bórquez, Daniela",Díaz Bórquez,Daniela,10.1177/08861099231193613,1,1,1
77868,Calderón Orellana M.,"Calderón Orellana, Magdalena",Calderón Orellana,Magdalena,10.1177/08861099231193613,1,1,1
77869,BlackDeer A.A.,"BlackDeer, Autumn Asher",BlackDeer,Autumn Asher,10.1177/08861099231193617,3,1,1
77870,Baksh A.,"Baksh, Amilah",Baksh,Amilah,10.1177/08861099231188732,1,1,1
77871,Khan M.,"Khan, Maryam",Khan,Maryam,10.1177/08861099231188732,1,1,1
77872,Alvarez-Hernandez L.R.,"Alvarez-Hernandez, Luis R.",Alvarez-Hernandez,Luis R.,10.1177/08861099231190095,1,1,1
77873,Bermudez J.M.,"Bermudez, Judith Maria",Bermudez,Judith Maria,10.1177/08861099231190095,1,1,1
77874,Saraniemi S.,"Saraniemi, Sanna",Saraniemi,Sanna,10.1080/2156857x.2021.1992489|10.1177/00208728231186519,2,2,2
77875,Fiorentino V.,"Fiorentino, Vera",Fiorentino,Vera,10.1080/2156857x.2021.1992489|10.1177/00208728231186519,2,2,2
77876,Romakkaniemi M.,"Romakkaniemi, Marjo",Romakkaniemi,Marjo,10.1080/2156857x.2021.1992489|10.1177/00208728231186519,2,2,2
77877,Tiitinen L.,"Tiitinen, Laura",Tiitinen,Laura,10.1080/2156857x.2021.1992489|10.1177/00208728231186519,2,2,2
77878,Kattari S.K.,"Kattari, Shanna K.",Kattari,Shanna K.,10.1177/08861099231188733,1,1,1
77879,Norris S.E.,"Norris, Sarah E.",Norris,Sarah E.,10.1177/08861099231188733,1,1,1
77880,Sorensen B.L.,"Sorensen, Brianna L.",Sorensen,Brianna L.,10.1177/08861099231183672,1,1,1
77881,Krings A.,"Krings, Amy",Krings,Amy,10.1086/724522|10.1177/08861099231183672,2,2,2
77883,Harris A.N.,"Harris, Abril N",Harris,Abril N,10.1093/swr/svad011,1,1,1
77884,Tucker T.B.,"Tucker, Ty B",Tucker,Ty B,10.1093/swr/svad011,1,1,1
77886,Ogbonnaya I.N.,"Ogbonnaya, Ijeoma Nwabuzor",Ogbonnaya,Ijeoma Nwabuzor,10.1093/swr/svad012,1,1,1
77887,Wike T.L.,"Wike, Traci L",Wike,Traci L,10.1093/swr/svad012,1,1,1
77888,Bouchard L.M.,"Bouchard, Leah M",Bouchard,Leah M,10.1093/swr/svad012,1,1,1
77889,Carver A.T.,"Carver, Ann Turnlund",Carver,Ann Turnlund,10.1093/swr/svad012,1,1,1
77890,Hawkins R.L.,"Hawkins, Robert L",Hawkins,Robert L,10.1093/swr/svad010,1,1,1
77891,Schuman D.L.,"Schuman, Donna L",Schuman,Donna L,10.1093/swr/svad009,1,1,1
77892,Ponder W.N.,"Ponder, Warren N",Ponder,Warren N,10.1093/swr/svad009,1,1,1
77894,Hall A.,"Hall, Amber",Hall,Amber,10.1093/swr/svad009,1,1,1
77895,Bolton K.W.,"Bolton, Kristin W",Bolton,Kristin W,10.1093/swr/svad009,2,1,1
77896,Jackson K.F.,"Jackson, Kelly Faye",Jackson,Kelly Faye,10.1093/swr/svad007,1,1,1
77897,Downey H.,"Downey, Heather",Downey,Heather,10.1093/swr/svad013,1,1,1
77898,Spelten E.,"Spelten, Evelien",Spelten,Evelien,10.1093/swr/svad013,1,1,1
77899,Holmes K.,"Holmes, Katie",Holmes,Katie,10.1093/swr/svad013,1,1,1
77900,Macdermott S.,"MacDermott, Sean",MacDermott,Sean,10.1093/swr/svad013,1,1,1
77901,Atkins P.,"Atkins, Prue",Atkins,Prue,10.1093/swr/svad013,1,1,1
77902,Harmon-Darrow C.,"Harmon-Darrow, Caroline",Harmon-Darrow,Caroline,10.1093/swr/svad008,1,1,1
77903,Rubenstein A.,"Rubenstein, Amelia",Rubenstein,Amelia,10.1093/swr/svad008,1,1,1
77904,Burruss-Cousins K.,"Burruss-Cousins, Karen",Burruss-Cousins,Karen,10.1093/swr/svad008,1,1,1
77905,Mctavish G.,"McTavish, Gavin",McTavish,Gavin,10.1093/swr/svad008,1,1,1
77906,Eisler A.,"Eisler, Alexandra",Eisler,Alexandra,10.1093/swr/svad008,1,1,1
77907,Höjer I.,"Höjer, Ingrid",Höjer,Ingrid,10.1080/2156857x.2018.1520805|10.1080/2156857x.2023.2298680,2,2,2
77908,Oterholm I.,"Oterholm, Inger",Oterholm,Inger,10.1080/2156857x.2018.1450283|10.1080/2156857x.2018.1463283|10.1080/2156857x.2023.2298680,3,3,3
77909,Alftberg Å.,"Alftberg, Åsa",Alftberg,Åsa,10.1080/2156857x.2023.2297978,1,1,1
77910,Linander I.,"Linander, Ida",Linander,Ida,10.1080/2156857x.2023.2297984,1,1,1
77915,Andersson G.,"Andersson, Gunnel",Andersson,Gunnel,10.1080/2156857x.2023.2288608,1,1,1
77916,Engwall K.,"Engwall, Kristina",Engwall,Kristina,10.1080/2156857x.2018.1463285|10.1080/2156857x.2023.2288608,2,2,2
77917,Fineide M.J.,"Fineide, Mona Jerndahl",Fineide,Mona Jerndahl,10.1080/2156857x.2023.2277255,1,1,1
77918,Blom B.,"Blom, Björn",Blom,Björn,10.1080/2156857x.2016.1156017|10.1080/2156857x.2019.1596148|10.1080/2156857x.2023.2281991|10.1177/1473325002001003637,4,4,4
77919,Carpholt C.,"Carpholt, Camilla",Carpholt,Camilla,10.1080/2156857x.2023.2281991,1,1,1
77920,Krull I.,"Krull, Ivy",Krull,Ivy,10.1080/2156857x.2023.2281991,1,1,1
77921,Gustafsson K.,"Gustafsson, Kristina",Gustafsson,Kristina,10.1080/2156857x.2019.1573750|10.1080/2156857x.2023.2256737|10.1080/2156857x.2023.2274217,3,3,3
77922,Åberg L.,"Åberg, Linnéa",Åberg,Linnéa,10.1080/2156857x.2023.2256737|10.1080/2156857x.2023.2274217,2,2,2
77923,Gruber S.,"Gruber, Sabine",Gruber,Sabine,10.1080/2156857x.2015.1109541|10.1080/2156857x.2023.2274217,2,2,2
77924,Norström E.,"Norström, Eva",Norström,Eva,10.1080/2156857x.2023.2256737|10.1080/2156857x.2023.2274217,2,2,2
77925,Røysum A.,"Røysum, Anita",Røysum,Anita,10.1080/2156857x.2017.1284150|10.1080/2156857x.2021.2011384,2,2,2
77926,Thoresen S.,"Thoresen, Stian H.",Thoresen,Stian H.,10.1080/2156857x.2022.2047313|10.1080/2156857x.2022.2135287|10.1080/2156857x.2023.2176015|10.1080/2156857x.2023.2214018,4,4,4
77927,Bergnehr D.,"Bergnehr, Disa",Bergnehr,Disa,10.1080/2156857x.2021.2018023,1,1,1
77928,Johansson M.,"Johansson, Malin",Johansson,Malin,10.1080/2156857x.2021.2018023,1,1,1
77929,Bani-Shoraka H.,"Bani-Shoraka, Helena",Bani-Shoraka,Helena,10.1080/2156857x.2023.2269953,1,1,1
77930,Nöjd T.,"Nöjd, Taija",Nöjd,Taija,10.1080/2156857x.2023.2253456,1,1,1
77931,Kannasoja S.,"Kannasoja, Sirpa",Kannasoja,Sirpa,10.1080/2156857x.2023.2253456,1,1,1
77932,Niemi P.,"Niemi, Petteri",Niemi,Petteri,10.1080/2156857x.2023.2253456,1,1,1
77933,Ranta-Tyrkkö S.,"Ranta-Tyrkkö, Satu",Ranta-Tyrkkö,Satu,10.1080/2156857x.2011.562032|10.1080/2156857x.2023.2253456,2,2,2
77934,Hollertz K.,"Hollertz, Katarina",Hollertz,Katarina,10.1080/2156857x.2016.1277255|10.1080/2156857x.2023.2255883,2,2,2
77935,Datta A.,"Datta, Abhimanyu",Datta,Abhimanyu,10.1080/01609513.2020.1796059|10.1080/2156857x.2023.2254775,2,2,2
77936,Nordberg C.,"Nordberg, Camilla",Nordberg,Camilla,10.1080/2156857x.2023.2240825,1,1,1
77937,Arajärvi M.,"Arajärvi, Miina",Arajärvi,Miina,10.1080/2156857x.2023.2244502,1,1,1
77938,Kekoni T.,"Kekoni, Taru",Kekoni,Taru,10.1080/2156857x.2021.1947877|10.1080/2156857x.2023.2244502,2,2,2
77939,Toikko T.,"Toikko, Timo",Toikko,Timo,10.1080/2156857x.2021.1981984|10.1080/2156857x.2023.2244502,2,2,2
77940,Iversen C.,"Iversen, Clara",Iversen,Clara,10.1080/2156857x.2023.2236629,1,1,1
77941,Härnbro S.,"Härnbro, Simon",Härnbro,Simon,10.1080/2156857x.2019.1684983|10.1080/2156857x.2021.2018819,2,2,2
77942,Dahlstedt M.,"Dahlstedt, Magnus",Dahlstedt,Magnus,10.1080/2156857x.2019.1684983|10.1080/2156857x.2021.2018819,2,2,2
77943,Mattsson C.,"Mattsson, Christer",Mattsson,Christer,10.1080/2156857x.2021.1976259,1,1,1
77944,Kjaran J.I.,"Kjaran, Jón Ingvar",Kjaran,Jón Ingvar,10.1080/2156857x.2021.1991443,1,1,1
77945,Søgaard V.F.,"Søgaard, Vivi Friis",Søgaard,Vivi Friis,10.1080/2156857x.2021.1952103,1,1,1
77946,Martinell Barfoed E.,"Martinell Barfoed, Elizabeth",Martinell Barfoed,Elizabeth,10.1080/2156857x.2017.1417154|10.1080/2156857x.2021.1951335,2,2,2
77948,Staaf A.,"Staaf, Annika",Staaf,Annika,10.1080/2156857x.2021.1969263,1,1,1
77949,Buzungu H.F.,"Buzungu, Hilde Fiva",Buzungu,Hilde Fiva,10.1080/2156857x.2023.2216707,1,1,1
77950,Rugkåsa M.,"Rugkåsa, Marianne",Rugkåsa,Marianne,10.1080/2156857x.2019.1690558|10.1080/2156857x.2023.2216707,2,2,2
77951,Jäppinen M.,"Jäppinen, Maija",Jäppinen,Maija,10.1080/2156857x.2023.2219282,1,1,1
77952,Veistilä M.,"Veistilä, Minna",Veistilä,Minna,10.1080/2156857x.2023.2219282,1,1,1
77953,Melander C.,"Melander, Charlotte",Melander,Charlotte,10.1080/2156857x.2023.2199417,1,1,1
77954,Shmulyar Gréen O.,"Shmulyar Gréen, Oksana",Shmulyar Gréen,Oksana,10.1080/2156857x.2023.2199417,1,1,1
77955,Lalander P.,"Lalander, Philip",Lalander,Philip,10.1080/2156857x.2018.1457558|10.1080/2156857x.2023.2208155,2,2,2
77956,Järveläinen E.,"Järveläinen, Eeva",Järveläinen,Eeva,10.1080/2156857x.2021.1981984,1,1,1
77957,Munobwa J.S.,"Munobwa, Jimmy Stephen",Munobwa,Jimmy Stephen,10.1080/2156857x.2021.1911836|10.1080/2156857x.2021.1927807,2,2,2
77959,Öberg P.,"Öberg, Peter",Öberg,Peter,10.1080/2156857x.2018.1428673|10.1080/2156857x.2021.1911836|10.1080/2156857x.2021.1927807,3,3,3
77960,Ayoub M.,"Ayoub, Maria",Ayoub,Maria,10.1080/2156857x.2021.1946710,1,1,1
77961,Udo C.,"Udo, Camilla",Udo,Camilla,10.1080/2156857x.2021.1946710,1,1,1
77962,Randell E.,"Randell, Eva",Randell,Eva,10.1080/2156857x.2021.1946710,1,1,1
77963,Fjellfeldt M.,"Fjellfeldt, Maria",Fjellfeldt,Maria,10.1080/2156857x.2018.1491011|10.1080/2156857x.2021.1899968,2,2,2
77964,Chalachanová A.,"Chalachanová, Anna",Chalachanová,Anna,10.1080/2156857x.2021.1981985,1,1,1
77965,Jaeger Fjetland K.,"Jaeger Fjetland, Kirsten",Jaeger Fjetland,Kirsten,10.1080/2156857x.2021.1981985,2,1,1
77966,Alrø H.,"Alrø, Helle",Alrø,Helle,10.1080/2156857x.2021.1995472,1,1,1
77967,Dahl P.N.,"Dahl, Poul Nørgård",Dahl,Poul Nørgård,10.1080/2156857x.2021.1995472,1,1,1
77968,Stamm I.,"Stamm, Ingo",Stamm,Ingo,10.1080/2156857x.2021.1975154,1,1,1
77969,Hultman E.,"Hultman, Elin",Hultman,Elin,10.1080/2156857x.2018.1538897|10.1080/2156857x.2021.1990113|10.1080/2156857x.2022.2041072,3,3,3
77970,Johansson C.,"Johansson, Carl",Johansson,Carl,10.1080/2156857x.2021.1902377,1,1,1
77971,Asztalos Morell I.,"Asztalos Morell, Ildikó",Asztalos Morell,Ildikó,10.1080/2156857x.2021.1902377,1,1,1
77972,Lindberg D.,"Lindberg, Daniel",Lindberg,Daniel,10.1080/2156857x.2021.1902377,1,1,1
77973,Gustafsson L.K.,"Gustafsson, Lena-Karin",Gustafsson,Lena-Karin,10.1080/2156857x.2021.1902377,1,1,1
77974,Søbjerg L.M.,"Søbjerg, Lene Mosegaard",Søbjerg,Lene Mosegaard,10.1080/2156857x.2020.1795705,1,1,1
77975,Evilampi S.,"Evilampi, Satu",Evilampi,Satu,10.1080/2156857x.2021.1950038,1,1,1
77976,Ekqvist E.,"Ekqvist, Eeva",Ekqvist,Eeva,10.1080/2156857x.2021.1950038,1,1,1
77977,Juhila K.,"Juhila, Kirsi",Juhila,Kirsi,10.1080/2156857x.2014.909875|10.1080/2156857x.2021.1950038|10.1177/1473325004045665,3,3,3
77978,Sudland C.,"Sudland, Cecilie",Sudland,Cecilie,10.1080/2156857x.2021.1972329,1,1,1
77979,Shanks E.,"Shanks, Emelie",Shanks,Emelie,10.1080/2156857x.2018.1541016|10.1080/2156857x.2021.1918226,2,2,2
